年份,学校名称_链接,学校名称,院系名称_链接,院系名称,专业代码,专业名称_链接,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9315/,孙逸仙纪念医院,105200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88178.html,口腔医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/10/,国际关系学院,030203,http://yz.kaoyan365.cn/school/pku/zhuanye/88180.html,科学社会主义与国际共产主义运动,345,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/10/,国际关系学院,030208,http://yz.kaoyan365.cn/school/pku/zhuanye/88184.html,外交学,345,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/10/,国际关系学院,030202,http://yz.kaoyan365.cn/school/pku/zhuanye/88179.html,中外政治制度,345,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/10/,国际关系学院,125200,http://yz.kaoyan365.cn/school/pku/zhuanye/88186.html,公共管理硕士,190,-,50,120,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/7/,经济学院,025100,http://yz.kaoyan365.cn/school/pku/zhuanye/88187.html,金融硕士,385,60,60,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/10/,国际关系学院,030207,http://yz.kaoyan365.cn/school/pku/zhuanye/88183.html,国际关系,345,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9315/,孙逸仙纪念医院,100300,http://yz.kaoyan365.cn/school/sysu/zhuanye/88175.html,口腔医学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9315/,孙逸仙纪念医院,100600,http://yz.kaoyan365.cn/school/sysu/zhuanye/88176.html,中西医结合,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9315/,孙逸仙纪念医院,100200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88174.html,临床医学,300,50,50,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9315/,孙逸仙纪念医院,100100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88173.html,基础医学,280,50,50,160,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/17/,对外汉语教育学院,050102,http://yz.kaoyan365.cn/school/pku/zhuanye/88168.html,语言学及应用语言学,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,105100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88162.html,临床医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,100600,http://yz.kaoyan365.cn/school/sysu/zhuanye/88160.html,中西医结合,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9330/,附属第一医院（基地：东莞市东华医院）,105100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88164.html,临床医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/17/,对外汉语教育学院,045300,http://yz.kaoyan365.cn/school/pku/zhuanye/88167.html,汉语国际教育硕士,360,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9331/,附属第一医院（基地：中山市人民医院）,105100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88165.html, 临床医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/21/,新闻与传播学院,0552,http://yz.kaoyan365.cn/school/pku/zhuanye/88172.html,新闻与传播硕士,350,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/21/,新闻与传播学院,050301,http://yz.kaoyan365.cn/school/pku/zhuanye/88170.html,新闻学,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9332/,附属第一医院（基地：江门市中心医院）,105100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88166.html, 临床医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/21/,新闻与传播学院,050302,http://yz.kaoyan365.cn/school/pku/zhuanye/88171.html,传播学,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,100700,http://yz.kaoyan365.cn/school/sysu/zhuanye/88161.html,药学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/58/,歌剧研究院,135102,http://yz.kaoyan365.cn/school/pku/zhuanye/88169.html,戏剧（歌剧艺术）,335,45,45,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,105200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88163.html,口腔医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,100100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88157.html,基础医学,280,50,50,160,-
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/57/,艺术学院,135105,http://yz.kaoyan365.cn/school/pku/zhuanye/88156.html,广播电视,300,40,40,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/57/,艺术学院,130100,http://yz.kaoyan365.cn/school/pku/zhuanye/88153.html,艺术学理论,365,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/57/,艺术学院,130401,http://yz.kaoyan365.cn/school/pku/zhuanye/88155.html,美术学,365,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88149.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88151.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88148.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88147.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,100300,http://yz.kaoyan365.cn/school/sysu/zhuanye/88159.html,口腔医学,320,50,50,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88150.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/57/,艺术学院,130300,http://yz.kaoyan365.cn/school/pku/zhuanye/88154.html,戏剧与影视学,365,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9322/,附属第一医院,100200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88158.html,临床医学,300,50,50,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,035101,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88152.html,法律（非法学） ,370,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88145.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88146.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/91/,五道口金融学院,125100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88136.html,工商管理,170,42,42,84,84
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085233,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88130.html,航天工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88144.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88143.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9326/,护理学院,105400,http://yz.kaoyan365.cn/school/sysu/zhuanye/88140.html,护理（专业学位）,340,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2068/,精神卫生中心,040200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88137.html,心理学,310,50,55,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/91/,五道口金融学院,025100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88135.html,金融,388,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9303/,药学院,105500,http://yz.kaoyan365.cn/school/sysu/zhuanye/88134.html,药学（专业学位）,320,50,50,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9326/,护理学院,101100,http://yz.kaoyan365.cn/school/sysu/zhuanye/88138.html,护理学,340,55,55,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88141.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2068/,精神卫生中心,045400,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88139.html,应用心理,350,60,65,200,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9303/,药学院,100700,http://yz.kaoyan365.cn/school/sysu/zhuanye/88132.html,药学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/94/,法学院,030100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88142.html,法学,340,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085233,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88133.html,航天工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085233,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88131.html,航天工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,082500,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88123.html,航空宇航科学与技术,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11284/,公共管理学院,125200,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88121.html,公共管理硕士,198,-,50,110,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9303/,药学院,070300,http://yz.kaoyan365.cn/school/sysu/zhuanye/88128.html,化学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085232,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88129.html,航空工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9325/,公共卫生学院,105300,http://yz.kaoyan365.cn/school/sysu/zhuanye/88125.html,公共卫生（专业学位）,300,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,082500,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88124.html,航空宇航科学与技术,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,082500,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88122.html,航空宇航科学与技术,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085232,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88127.html,航空工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2092/,航空航天学院,085232,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88126.html,航空工程,325,50,55,75,85
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9324/,光华口腔医学院,105200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88117.html,口腔医学（专业学位）,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9325/,公共卫生学院,100400,http://yz.kaoyan365.cn/school/sysu/zhuanye/88120.html,公共卫生与预防医学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9324/,光华口腔医学院,100300,http://yz.kaoyan365.cn/school/sysu/zhuanye/88115.html,口腔医学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11284/,公共管理学院,120400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88119.html,公共管理,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11284/,公共管理学院,120400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88118.html,公共管理,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11283/,经济管理学院,125100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88116.html,工商管理 ,170,-,42,84,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11283/,经济管理学院,120100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88102.html,管理科学与工程 ,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2061/,上海高级金融学院,125100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88114.html,工商管理硕士,170,-,42,84,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,080100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88101.html,力学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9310/,中山医学院,100200,http://yz.kaoyan365.cn/school/sysu/zhuanye/88104.html,临床医学,300,50,50,180,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,081000,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88107.html,信息与通信工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2097/,中美物流研究院,085240,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88100.html,物流工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9310/,中山医学院,100700,http://yz.kaoyan365.cn/school/sysu/zhuanye/88108.html,药学,320,55,55,180,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2061/,上海高级金融学院,020200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88111.html,应用经济学,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11283/,经济管理学院,120200,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88110.html,工商管理 ,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,080900,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88106.html,电子科学与技术,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,081100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88109.html,控制科学与工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,080700,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88105.html,动力工程及工程热物理,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2061/,上海高级金融学院,025100,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88113.html,金融硕士,340,50,60,80,75
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2087/,密西根学院,080200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88103.html,机械工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11283/,经济管理学院,025100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88112.html,金融,330,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/2069/,体育系,045200,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88085.html,体育,310,50,55,180,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11283/,经济管理学院,,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88098.html,理论经济学 ,370,50,50,90,90
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9310/,中山医学院,071000,http://yz.kaoyan365.cn/school/sysu/zhuanye/88094.html,生物学,300,45,45,75,75
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/103/,生命科学学院,071000,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88086.html,生物学 ,320,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/98/,交叉信息研究院,081200,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/88095.html,计算机科学与技术,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/11591/,巴黎高科卓越工程师学院,085208,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88090.html,电子与通信工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9320/,中法核工程与技术学院,085226,http://yz.kaoyan365.cn/school/sysu/zhuanye/88092.html, 核能与核技术工程（专业学位）,290,45,45,70,70
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/11591/,巴黎高科卓越工程师学院,085206,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88089.html,动力工程,-,-,-,-,-
2017,http://yz.kaoyan365.cn/school/sjtu/,上海交通大学,http://yz.kaoyan365.cn/school/sjtu/yuanxi/11591/,巴黎高科卓越工程师学院,085201,http://yz.kaoyan365.cn/school/sjtu/zhuanye/88087.html,机械工程,-,-,-,-,-
